-0.16547,0.16547,0,0,0,0,0,0,0,0,0
0.30258,-0.4554,0.15282,0,0,0,0,0,0,0,0
0,0.30258,-0.4554,0.15282,0,0,0,0,0,0,0
0,0,0.30258,-0.4554,0.15282,0,0,0,0,0,0
0,0,0,0.30258,-0.4554,0.15282,0,0,0,0,0
0,0,0,0,0.30258,-0.4554,0.15282,0,0,0,0
0,0,0,0,0,0.30258,-0.4554,0.15282,0,0,0
0,0,0,0,0,0,0.30258,-0.4554,0.15282,0,0
0,0,0,0,0,0,0,0.30258,-0.4554,0.15282,0
0,0,0,0,0,0,0,0,0.30258,-0.4554,0.15282
0,0,0,0,0,0,0,0,0,0.28993,-0.28993
