0.007488,0.007488,0,0,0,0,0,0,0,0,0
0.007488,0.014976,0.007488,0,0,0,0,0,0,0,0
0,0.007488,0.014976,0.007488,0,0,0,0,0,0,0
0,0,0.007488,0.014976,0.007488,0,0,0,0,0,0
0,0,0,0.007488,0.014976,0.007488,0,0,0,0,0
0,0,0,0,0.007488,0.014976,0.007488,0,0,0,0
0,0,0,0,0,0.007488,0.014976,0.007488,0,0,0
0,0,0,0,0,0,0.007488,0.014976,0.007488,0,0
0,0,0,0,0,0,0,0.007488,0.014976,0.007488,0
0,0,0,0,0,0,0,0,0.007488,0.014976,0.007488
0,0,0,0,0,0,0,0,0,0.007488,0.007488
